WorkerID,CurrentCompany,CurrentRole,IsTempProfile,WorkerJobSearchStatus,ConnectionPipelineStatus,ProfileAddedAt,ProfileAddedBy,TalentCommunitySource,TalentPoolCount,StarRating,State,Country,Economic Region,Population (2020),Coastline(WRI)(km),Coast/Area Ratio (WRI) (m/km2),Happiness Report,GWP Per Capita (2020),City,Postcode,RecruiterMessage,WorkerMessage,TotalResponseRate,LastCommunicatedAt,LastCommunicatedBy,CvStrength,ExperienceYears,Company
4730257,Croatia,Exchanger,FALSE,Open to Offers,Community,,,LinkedIn,,TwoStarReview,,Croatia,EMEA,"4.105.267,00","5.664,00","101,00","5,432","14.134,16",,,1,,0,6/6/2022 13:17,christina@myachts.team,65,7,myCrew
4730202,,,FALSE,,Community,,,LinkedIn,,ThreeStarReview,IB,Spain,EMEA,"46.754.778,00","7.268,00","14,60","6,354","27.063,19",Palma,7005,2,,0,6/6/2022 13:39,christina@myachts.team,35,,myCrew
4729842,Naval Accommodation Department,"Head of Design Department, Project Manager",FALSE,,Community,,,Careers Website,,ThreeStarReview,,Spain,EMEA,"46.754.778,00","7.268,00","14,60","6,354","27.063,19",Seville,,1,,0,6/6/2022 13:17,christina@myachts.team,60,13,myCrew
4729764,TSK,Turkish Navy Officer,FALSE,,Community,,,LinkedIn,,ThreeStarReview,,Turkey,EMEA,"84.339.067,00","8.140,00","10,60","5,373","8.536,43",Beşiktaş,,1,,0,6/6/2022 13:39,christina@myachts.team,40,13,myCrew
4729552,VROON,Chief Engineer,FALSE,Available Now,Community,,,LinkedIn,,FiveStarReview,Odessa Oblast,Ukraine,EMEA,"43.733.762,00","4.953,00","8,55","4,332","3.724,94",Odesa,65000,2,1,0.5,8/22/2022 7:59,nick@m-yachts.com,75,3,myCrew
4728998,Revedor Malta Ltd,Captain,FALSE,Available Now,Community,,,Careers Website,,FourStarReview,England,United Kingdom,EMEA,"67.886.011,00","19.717,00","81,50","7,054","41.059,17",Lymington,SO41,1,,0,6/6/2022 13:17,christina@myachts.team,80,28,myCrew
4726117,BP Angola,Procurement Specialist,FALSE,Available Now,Community,,,,,OneStarReview,,Angola,EMEA,"32.866.272,00","2.252,00","1,81",#N/A,"1.776,17",Luanda,,1,,0,6/6/2022 13:17,christina@myachts.team,85,18,myCrew
4725484,Seacor Marine,Master,FALSE,,Community,,,LinkedIn,,OneStarReview,Split-Dalmatia County,Croatia,EMEA,"4.105.267,00","5.664,00","101,00","5,432","14.134,16",Split,21000,1,,0,6/6/2022 13:17,christina@myachts.team,55,15,myCrew
4723460,Turkey,Captain,FALSE,,Community,,,LinkedIn,,OneStarReview,İstanbul,Turkey,EMEA,"84.339.067,00","8.140,00","10,60","5,373","8.536,43",İstanbul,,1,,0,6/6/2022 13:35,christina@myachts.team,40,,myCrew
4721573,DoorDash,Food Delivery Associate,FALSE,,Community,,,LinkedIn,,TwoStarReview,CT,Spain,EMEA,"46.754.778,00","7.268,00","14,60","6,354","27.063,19",Barcelona,,1,,0,6/6/2022 13:39,christina@myachts.team,50,5,myCrew
4718340,European Cruise Services Ltd,Hotel Crew Scheduling and Recruiting Manager,FALSE,,Community,,,LinkedIn,,ThreeStarReview,,Spain,EMEA,"46.754.778,00","7.268,00","14,60","6,354","27.063,19",Alicante,3540,1,,0,6/6/2022 13:39,christina@myachts.team,50,40,myCrew
4716470,,Chief Engineer,FALSE,,Talent Pool,,,LinkedIn,1,FiveStarReview,Valencia,Spain,EMEA,"46.754.778,00","7.268,00","14,60","6,354","27.063,19",Palma de Gandia,,2,,0,8/31/2022 5:30,nick@m-yachts.com,60,18,myCrew
4713985,,,FALSE,,Talent Pool,,,LinkedIn,1,OneStarReview,Varna,Bulgaria,EMEA,"6.948.445,00","457,00","4,21","5,011","10.079,20",Varna,,1,,0,6/6/2022 13:09,christina@myachts.team,70,29,myCrew
4711039,Boutique TOD'S,BRAND AMBASSADOR,FALSE,,Community,,,LinkedIn,,FiveStarReview,MD,Spain,EMEA,"46.754.778,00","7.268,00","14,60","6,354","27.063,19",Madrid,,1,,0,6/6/2022 13:17,christina@myachts.team,55,5,myCrew
4710792,Company Sector,Stewardess,FALSE,,Community,,,LinkedIn,,ThreeStarReview,Muğla,Turkey,EMEA,"84.339.067,00","8.140,00","10,60","5,373","8.536,43",Marmaris,,1,,0,6/6/2022 13:17,christina@myachts.team,55,13,myCrew
4709840,,,FALSE,,Community,,,LinkedIn,,ThreeStarReview,CN,Spain,EMEA,"46.754.778,00","7.268,00","14,60","6,354","27.063,19",Las Palmas de Gran Canaria,35015,1,,0,6/6/2022 13:39,christina@myachts.team,35,,myCrew
4709548,Athens Walking Tours,Back Office and Operations supervisor,FALSE,,Community,,,LinkedIn,,FiveStarReview,,Greece,EMEA,"10.423.054,00","15.147,00","116,00","5,287","17.622,54",Athens,,2,,0,6/6/2022 13:39,christina@myachts.team,40,,myCrew
4709498,K-market Pietari,Store worker,FALSE,Available Soon,Community,,,Careers Website,,TwoStarReview,,Finland,EMEA,"5.540.720,00","31.119,00","102,00","7,769","48.744,99",Helsinki,140,1,,0,6/6/2022 13:17,christina@myachts.team,65,2,myCrew
4706854,Private,Chef,FALSE,,Community,,,LinkedIn,,ThreeStarReview,Provence-Alpes-Côte d'Azur,France,EMEA,"65.273.511,00","7.330,00","11,40","6,592","39.030,36",Antibes,,1,,0,6/6/2022 13:39,christina@myachts.team,40,10,myCrew
4706184,Mey Yacht,Yacht Captain,FALSE,Available Now,Talent Pool,,,Careers Website,2,TwoStarReview,Antalya,Turkey,EMEA,"84.339.067,00","8.140,00","10,60","5,373","8.536,43",Antalya,,7,1,142.857.143,6/6/2022 13:09,christina@myachts.team,90,31,myCrew
4703480,UOS,Ch.Eng.,FALSE,,Community,,,Careers Website,,ThreeStarReview,Split-Dalmatia County,Croatia,EMEA,"4.105.267,00","5.664,00","101,00","5,432","14.134,16",Split,21000,1,,0,6/6/2022 13:39,christina@myachts.team,30,,myCrew
4702923,Peker LTD,Mate,FALSE,,Talent Pool,,,LinkedIn,1,TwoStarReview,İstanbul,Turkey,EMEA,"84.339.067,00","8.140,00","10,60","5,373","8.536,43",İstanbul,,2,,0,6/6/2022 13:17,christina@myachts.team,60,3,myCrew
4698818,Mm,Yard manager,FALSE,,Community,,,LinkedIn,,FiveStarReview,Liguria,Italy,EMEA,"60.461.826,00","9.226,00","31,40","6,223","31.714,22",Genoa,,1,,0,6/6/2022 13:39,christina@myachts.team,40,,myCrew
4697455,``Garden Grand'' Bar,"Waiter, Barista",FALSE,,Community,,,LinkedIn,,ThreeStarReview,,Albania,EMEA,"2.877.797,00","649,00","23,70","4,719","5.246,29",,,1,,0,6/6/2022 13:39,christina@myachts.team,45,5,myCrew
4697068,holidayslinesmenorca,captain,FALSE,Open to Offers,Talent Pool,,,LinkedIn,1,OneStarReview,IB,Spain,EMEA,"46.754.778,00","7.268,00","14,60","6,354","27.063,19",Ciutadella de Menorca,,1,,0,6/6/2022 13:28,christina@myachts.team,50,16,myCrew
4695986,Costa cruise,1st engineer,FALSE,Available Soon,Community,,,Careers Website,,TwoStarReview,Campania,Italy,EMEA,"60.461.826,00","9.226,00","31,40","6,223","31.714,22",Serrara Fontana,80070,1,,0,6/6/2022 13:39,christina@myachts.team,40,,myCrew
4695492,private,Housekeeper/chef,FALSE,,Community,,,Careers Website,,FourStarReview,Provence-Alpes-Côte d'Azur,France,EMEA,"65.273.511,00","7.330,00","11,40","6,592","39.030,36",Nice,,1,,0,6/6/2022 13:39,christina@myachts.team,40,,myCrew
4695029,,,FALSE,,Community,,,LinkedIn,,ThreeStarReview,IB,Spain,EMEA,"46.754.778,00","7.268,00","14,60","6,354","27.063,19",Alcúdia,7400,1,,0,6/6/2022 13:39,christina@myachts.team,40,,myCrew
4693786,Perseveranza Spa,4th Engineer,FALSE,Available Now,Community,,,LinkedIn,,FiveStarReview,Campania,Italy,EMEA,"60.461.826,00","9.226,00","31,40","6,223","31.714,22",Pompei,80045,1,,0,6/6/2022 13:17,christina@myachts.team,55,1,myCrew
4693298,M/y NewLife,"Captain, Engineer",FALSE,,Talent Pool,,,LinkedIn,1,FourStarReview,Provence-Alpes-Côte d'Azur,France,EMEA,"65.273.511,00","7.330,00","11,40","6,592","39.030,36",Cannes,,2,,0,8/22/2022 8:04,nick@m-yachts.com,70,9,myCrew
4693030,Banco Sabadell,Commercial Manager Customer service,FALSE,,Community,,,LinkedIn,,TwoStarReview,,United Kingdom,EMEA,"67.886.011,00","19.717,00","81,50","7,054","41.059,17",London,,1,,0,6/6/2022 13:17,christina@myachts.team,65,4,myCrew
4692430,Marinturk,Pendik,FALSE,,Community,,,LinkedIn,,OneStarReview,İstanbul,Turkey,EMEA,"84.339.067,00","8.140,00","10,60","5,373","8.536,43",İstanbul,,1,,0,6/6/2022 13:39,christina@myachts.team,40,,myCrew
4691754,Festin Barcelona S.L,Jefe de Cocina,FALSE,,Community,,,Careers Website,,TwoStarReview,CT,Spain,EMEA,"46.754.778,00","7.268,00","14,60","6,354","27.063,19",Barcelona,,1,,0,6/6/2022 13:39,christina@myachts.team,45,,myCrew
4689946,Gros Bao Chinese Restaurant,Commis Chef,FALSE,Available Now,Community,,,LinkedIn,,TwoStarReview,,France,EMEA,"65.273.511,00","7.330,00","11,40","6,592","39.030,36",Paris,75012,1,,0,6/6/2022 13:23,christina@myachts.team,75,4,myCrew
4689546,Restaurante Ambivium,Responsable de I+D y creatividad. Jefe de partida,FALSE,,Community,,,LinkedIn,,OneStarReview,CM,Spain,EMEA,"46.754.778,00","7.268,00","14,60","6,354","27.063,19",Guadalajara,,1,,0,6/6/2022 13:39,christina@myachts.team,40,,myCrew
4689158,Marine Services,Founder & CEO,FALSE,Open to Offers,Community,,,LinkedIn,,TwoStarReview,VC,Spain,EMEA,"46.754.778,00","7.268,00","14,60","6,354","27.063,19",Valencia,,1,,0,6/6/2022 13:17,christina@myachts.team,80,19,myCrew
4688679,FXGM,Comercial,FALSE,,Community,,,LinkedIn,,FourStarReview,AN,Spain,EMEA,"46.754.778,00","7.268,00","14,60","6,354","27.063,19",Málaga,,1,,0,6/6/2022 13:39,christina@myachts.team,30,,myCrew
4688507,Virtue Shipping,Technical Fleet Manager,FALSE,,Community,,,LinkedIn,,ThreeStarReview,,Greece,EMEA,"10.423.054,00","15.147,00","116,00","5,287","17.622,54",Athens,,1,,0,6/6/2022 13:39,christina@myachts.team,30,,myCrew
4688506,Peel ports,Senior manager marine operations,FALSE,,Community,,,LinkedIn,,FourStarReview,England,United Kingdom,EMEA,"67.886.011,00","19.717,00","81,50","7,054","41.059,17",London,,1,,0,6/6/2022 13:39,christina@myachts.team,30,,myCrew
4687672,Croatian Navy,Commanding officer,FALSE,Available Now,Community,,,Careers Website,,FourStarReview,Split-Dalmatia County,Croatia,EMEA,"4.105.267,00","5.664,00","101,00","5,432","14.134,16",Split,21000,1,,0,6/6/2022 13:17,christina@myachts.team,60,8,myCrew
4687442,Waft Marine,Captain,FALSE,Available Now,Community,,,LinkedIn,,ThreeStarReview,Provence-Alpes-Côte d'Azur,France,EMEA,"65.273.511,00","7.330,00","11,40","6,592","39.030,36",Cannes,,1,,0,6/6/2022 13:28,christina@myachts.team,50,18,myCrew
4686263,,,FALSE,,Community,,,LinkedIn,,FiveStarReview,,Monaco,EMEA,"39.242,00",1,500,#N/A,"173.688,19",Monaco,,1,,0,6/6/2022 13:39,christina@myachts.team,30,,myCrew
4685910,Ninguna,Cala Ratjada,FALSE,,Community,,,Careers Website,,ThreeStarReview,IB,Spain,EMEA,"46.754.778,00","7.268,00","14,60","6,354","27.063,19",Palma,,1,,0,6/6/2022 13:39,christina@myachts.team,30,,myCrew
4685888,,,FALSE,,Community,,,Careers Website,,OneStarReview,Lombardy,Italy,EMEA,"60.461.826,00","9.226,00","31,40","6,223","31.714,22",Bergamo,,1,,0,6/6/2022 13:39,christina@myachts.team,35,,myCrew
4685751,Yacht Viking 82,Deckhand,FALSE,,Community,,,LinkedIn,,ThreeStarReview,Split-Dalmatia County,Croatia,EMEA,"4.105.267,00","5.664,00","101,00","5,432","14.134,16",Trogir,,1,,0,6/6/2022 13:39,christina@myachts.team,40,,myCrew
4685526,Ballito SA,reservationist,FALSE,,Community,,,LinkedIn,,TwoStarReview,KZN,South Africa,EMEA,"59.308.690,00","3.751,00","3,09","4,722","5.655,87",Durban,,1,,0,6/6/2022 13:23,christina@myachts.team,60,4,myCrew
4685457,,SOLE STEWARDESS,FALSE,,Community,,,Careers Website,,ThreeStarReview,IB,Spain,EMEA,"46.754.778,00","7.268,00","14,60","6,354","27.063,19",Palma,,1,,0,6/6/2022 13:39,christina@myachts.team,50,9,myCrew
4685020,Foorban,Executive chef,FALSE,,Community,,,LinkedIn,,ThreeStarReview,Lombardy,Italy,EMEA,"60.461.826,00","9.226,00","31,40","6,223","31.714,22",Milan,,1,,0,6/6/2022 13:23,christina@myachts.team,55,23,myCrew
4684909,carrol boyes,chocolatier,FALSE,,Community,,,LinkedIn,,FourStarReview,,South Africa,EMEA,"59.308.690,00","3.751,00","3,09","4,722","5.655,87",Cape Town,,1,,0,6/6/2022 13:39,christina@myachts.team,40,11,myCrew
4684632,"Alu Ibérica AVL, S.L.",Engineering Director,FALSE,Available Now,Community,,,Careers Website,,FourStarReview,,Spain,EMEA,"46.754.778,00","7.268,00","14,60","6,354","27.063,19",Madrid,,1,,0,6/6/2022 13:23,christina@myachts.team,85,9,myCrew
4684601,None,Unemployed,FALSE,,Talent Pool,,,it.linkedin.com,1,FourStarReview,,Italy,EMEA,"60.461.826,00","9.226,00","31,40","6,223","31.714,22",Napoli,80049,1,,0,6/6/2022 13:39,christina@myachts.team,45,2,myCrew
4684184,Cape United FC,player and assistant coach,FALSE,,Community,,,LinkedIn,,ThreeStarReview,WC,South Africa,EMEA,"59.308.690,00","3.751,00","3,09","4,722","5.655,87",Cape Town,,1,,0,6/6/2022 13:39,christina@myachts.team,45,7,myCrew
4682234,,"Yacht management, Project and refit manager",FALSE,,Community,,,Careers Website,,ThreeStarReview,,Germany,EMEA,"83.783.942,00","3.624,00","10,40","6,985","46.208,43",Weil der Stadt,71263,1,,0,6/6/2022 13:23,christina@myachts.team,70,15,myCrew
4682185,ATLANSHIP S.A.,Technical Superintendent,FALSE,Available Now,Community,,,LinkedIn,,OneStarReview,,Croatia,EMEA,"4.105.267,00","5.664,00","101,00","5,432","14.134,16",Karlovac,,1,,0,6/6/2022 13:17,christina@myachts.team,65,25,myCrew
4682028,,,FALSE,,Community,,,LinkedIn,,FiveStarReview,Islas Baleares,Spain,EMEA,"46.754.778,00","7.268,00","14,60","6,354","27.063,19",Andratx,7157,1,,0,6/6/2022 13:23,christina@myachts.team,55,,myCrew
4681155,Edit Torino,Executive chef,FALSE,,Community,,,LinkedIn,,TwoStarReview,,Italy,EMEA,"60.461.826,00","9.226,00","31,40","6,223","31.714,22",Torino,10141,1,,0,6/6/2022 13:39,christina@myachts.team,50,6,myCrew
4680496,,Owner,FALSE,,Community,,,LinkedIn,,FiveStarReview,İstanbul,Turkey,EMEA,"84.339.067,00","8.140,00","10,60","5,373","8.536,43",İstanbul,,1,,0,6/6/2022 13:39,christina@myachts.team,50,15,myCrew
4679783,Luxembourg for Finance,Event Manager,FALSE,Available Now,Community,,,Careers Website,,OneStarReview,Luxembourg District,Luxembourg,EMEA,"625.978,00","0,00","0,00","7,090","116.014,60",Bertrange,,1,,0,6/6/2022 13:23,christina@myachts.team,100,7,myCrew
4679728,MITAR GROUP,Documentarista,FALSE,,Community,,,LinkedIn,,ThreeStarReview,Lazio,Italy,EMEA,"60.461.826,00","9.226,00","31,40","6,223","31.714,22",Rome,,1,,0,6/6/2022 13:39,christina@myachts.team,45,,myCrew
4679708,Atalante 1,Sole chef,FALSE,Available Soon,Community,,,Careers Website,,ThreeStarReview,UT,Netherlands,EMEA,"17.134.872,00","1.914,00","56,50","7,488","52.397,12",Amersfoort,,1,,0,6/6/2022 13:39,christina@myachts.team,50,3,myCrew
4679550,Gaslog,Master,FALSE,,Community,,,LinkedIn,,FiveStarReview,Split-Dalmatia County,Croatia,EMEA,"4.105.267,00","5.664,00","101,00","5,432","14.134,16",Split,21000,1,,0,6/6/2022 13:39,christina@myachts.team,30,,myCrew
4678590,Hermes GPE,"Receptionist, Team Assistant",FALSE,,Community,,,mc.linkedin.com,,OneStarReview,,United Kingdom,EMEA,"67.886.011,00","19.717,00","81,50","7,054","41.059,17",FELTHAM,TW13 4GR,1,,0,6/6/2022 13:23,christina@myachts.team,60,6,myCrew
4678545,,,FALSE,Available Soon,Community,,,LinkedIn,,OneStarReview,,Malta,EMEA,"441.543,00","198,00","627,00","6,726","27.884,64",,,1,,0,6/6/2022 13:39,christina@myachts.team,50,,myCrew
4678528,,,FALSE,,Community,,,LinkedIn,,ThreeStarReview,Pays de la Loire,France,EMEA,"65.273.511,00","7.330,00","11,40","6,592","39.030,36",Nantes,,,,,,,25,,myCrew
4678451,Onboard,Deck Cadet,FALSE,Available Soon,Talent Pool,,,LinkedIn,1,FourStarReview,İstanbul,Turkey,EMEA,"84.339.067,00","8.140,00","10,60","5,373","8.536,43",İstanbul,,1,,0,6/6/2022 13:39,christina@myachts.team,35,,myCrew
4677857,Costa Crociere,Navigational officer,FALSE,,Community,,,LinkedIn,,OneStarReview,Molise,Italy,EMEA,"60.461.826,00","9.226,00","31,40","6,223","31.714,22",Campobasso,86100,2,,0,6/6/2022 13:39,christina@myachts.team,30,,myCrew
4677534,,"Nautical Officer, Chief Officer",FALSE,,Community,,,LinkedIn,,FiveStarReview,,Germany,EMEA,"83.783.942,00","3.624,00","10,40","6,985","46.208,43",Hamburg,22303,1,,0,6/6/2022 13:23,christina@myachts.team,60,11,myCrew
4677392,Il segreto della luna,Chef pizzaiola,FALSE,,Community,,,it.linkedin.com,,TwoStarReview,Calabria,Italy,EMEA,"60.461.826,00","9.226,00","31,40","6,223","31.714,22",Catanzaro Lido,88100,1,,0,6/6/2022 13:39,christina@myachts.team,30,,myCrew
4677105,,Private Chef,FALSE,,Community,,,LinkedIn,,TwoStarReview,,United Arab Emirates,EMEA,"9.890.402,00","2.871,00","34,30","6,825","36.284,56",Abu Dhabi,,1,,0,6/6/2022 13:39,christina@myachts.team,50,24,myCrew
4675946,,Tour Guide,FALSE,,Community,,,Careers Website,,FiveStarReview,Monastir,Tunisia,EMEA,"11.818.619,00","1.927,00","12,40","4,461","3.521,59",Sahline,,1,,0,6/6/2022 13:23,christina@myachts.team,65,1,myCrew
4675397,,,FALSE,,Talent Pool,,,Careers Website,1,OneStarReview,,Italy,EMEA,"60.461.826,00","9.226,00","31,40","6,223","31.714,22",GIARDINI,,1,,0,6/6/2022 13:39,christina@myachts.team,45,6,myCrew
4675241,Customer service,Tourism,FALSE,,Community,,,LinkedIn,,TwoStarReview,CT,Spain,EMEA,"46.754.778,00","7.268,00","14,60","6,354","27.063,19",Barcelona,,1,,0,6/6/2022 13:39,christina@myachts.team,35,8,myCrew
4674890,,,FALSE,,Community,,,LinkedIn,,FourStarReview,Muğla,Turkey,EMEA,"84.339.067,00","8.140,00","10,60","5,373","8.536,43",Bodrum,,1,,0,6/6/2022 13:39,christina@myachts.team,35,,myCrew
4674379,,,FALSE,Available Now,Talent Pool,,,LinkedIn,1,TwoStarReview,,Italy,EMEA,"60.461.826,00","9.226,00","31,40","6,223","31.714,22",Piacenza,,1,,0,6/6/2022 13:23,christina@myachts.team,60,4,myCrew
4674374,,,FALSE,,Community,,,LinkedIn,,FourStarReview,,Italy,EMEA,"60.461.826,00","9.226,00","31,40","6,223","31.714,22",Piacenza,,1,,0,6/6/2022 13:39,christina@myachts.team,45,3,myCrew
4672563,,,FALSE,,Community,,,Careers Website,,FiveStarReview,MD,Spain,EMEA,"46.754.778,00","7.268,00","14,60","6,354","27.063,19",Madrid,,1,,0,6/6/2022 13:39,christina@myachts.team,35,,myCrew
4671780,Thru The Green Coffee Co,Barista,FALSE,Available Now,In Progress,,,LinkedIn,,ThreeStarReview,Dublin,Ireland,EMEA,"4.937.786,00","6.437,00","93,40","7,021","85.267,76","2, Dublin",,1,,0,6/6/2022 13:17,christina@myachts.team,60,,myCrew
4671633,Fishtales fishing charter,Deckhand,FALSE,,Talent Pool,,,Careers Website,1,FiveStarReview,,South Africa,EMEA,"59.308.690,00","3.751,00","3,09","4,722","5.655,87",Cape Town,,1,,0,6/6/2022 13:39,christina@myachts.team,45,6,myCrew
4671307,con limon boats,patron de yate,FALSE,Available Soon,Talent Pool,,,Careers Website,1,OneStarReview,,Spain,EMEA,"46.754.778,00","7.268,00","14,60","6,354","27.063,19",Ibiza,,1,,0,6/6/2022 13:17,christina@myachts.team,60,,myCrew
4670771,,Deckhand,FALSE,,Talent Pool,,,LinkedIn,1,OneStarReview,,South Africa,EMEA,"59.308.690,00","3.751,00","3,09","4,722","5.655,87",Cape town,,1,,0,6/6/2022 13:39,christina@myachts.team,50,3,myCrew
4670531,foreigners,Teacher of Gastronomy,FALSE,,Community,,,LinkedIn,,TwoStarReview,IB,Spain,EMEA,"46.754.778,00","7.268,00","14,60","6,354","27.063,19",Palma,,1,,0,6/6/2022 13:39,christina@myachts.team,45,17,myCrew
4670437,Perenco Services Oil&Gas,Master Mariner unlimited license,FALSE,,Community,,,Careers Website,,ThreeStarReview,Split-Dalmatia County,Croatia,EMEA,"4.105.267,00","5.664,00","101,00","5,432","14.134,16",Split,21000,1,,0,6/6/2022 13:39,christina@myachts.team,40,,myCrew
4670105,S/y Amberina,Captain,FALSE,,Community,,,LinkedIn,,ThreeStarReview,,Greece,EMEA,"10.423.054,00","15.147,00","116,00","5,287","17.622,54",Paros,844 00,1,,0,6/6/2022 13:39,christina@myachts.team,30,,myCrew
4670071,FMW Förderanlagen GmbH,"Area Sales Manager, EMEA",FALSE,Open to Offers,Community,,,Careers Website,,TwoStarReview,Vienna,Austria,EMEA,"9.006.398,00","0,00","0,00","7,246","48.586,80",Vienna,,1,,0,6/6/2022 13:39,christina@myachts.team,35,9,myCrew
4668036,LLYR Marine,Master,FALSE,Available Soon,Community,,,LinkedIn,,TwoStarReview,Split-Dalmatia County,Croatia,EMEA,"4.105.267,00","5.664,00","101,00","5,432","14.134,16",Split,21000,1,,0,6/6/2022 13:39,christina@myachts.team,50,15,myCrew
4667878,Celler de Can Roca*** Star Michelin | Ag 2017 to May 2018,Creative chef,FALSE,Available Now,In Progress,,,Careers Website,1,FourStarReview,CT,Spain,EMEA,"46.754.778,00","7.268,00","14,60","6,354","27.063,19",Barcelona,,3,1,333.333.333,6/6/2022 13:17,christina@myachts.team,100,5,myCrew
4667568,,Supervisor,FALSE,,Community,,,Google,,OneStarReview,,United Arab Emirates,EMEA,"9.890.402,00","2.871,00","34,30","6,825","36.284,56",ABU DHABI,,1,,0,6/6/2022 13:23,christina@myachts.team,55,5,myCrew
4667126,Malac Genijalac,Teacher,FALSE,Available Now,Community,,,Careers Website,,ThreeStarReview,Split-Dalmatia County,Croatia,EMEA,"4.105.267,00","5.664,00","101,00","5,432","14.134,16",Split,21000,1,,0,6/6/2022 13:39,christina@myachts.team,35,,myCrew
4666855,MarkusRibs Restaurant,,FALSE,,Community,,,tr.linkedin.com,,FiveStarReview,Sardinia,Italy,EMEA,"60.461.826,00","9.226,00","31,40","6,223","31.714,22",Porto Istana,7026,1,,0,6/6/2022 13:39,christina@myachts.team,45,1,myCrew
4666625,HDR shipping,owver representative,FALSE,,Community,,,LinkedIn,,FourStarReview,İstanbul,Turkey,EMEA,"84.339.067,00","8.140,00","10,60","5,373","8.536,43",İstanbul,,1,,0,6/6/2022 13:39,christina@myachts.team,40,,myCrew
4666496,Culmar S.A.,Project Managee,FALSE,,Community,,,LinkedIn,,TwoStarReview,Cádiz,Spain,EMEA,"46.754.778,00","7.268,00","14,60","6,354","27.063,19",Chiclana de la Frontera,11130,1,,0,6/6/2022 13:17,christina@myachts.team,55,11,myCrew
4664625,,Private Chef,FALSE,,Community,,,LinkedIn,,FourStarReview,,United Arab Emirates,EMEA,"9.890.402,00","2.871,00","34,30","6,825","36.284,56",Abu Dhabi,,1,,0,6/6/2022 13:23,christina@myachts.team,60,24,myCrew
4664555,,,FALSE,,Community,,,Careers Website,,FiveStarReview,Vlorë County,Albania,EMEA,"2.877.797,00","649,00","23,70","4,719","5.246,29",Vlorë,,1,,0,6/6/2022 13:39,christina@myachts.team,35,,myCrew
4664423,,Captain,FALSE,Available Now,Talent Pool,,,Careers Website,2,ThreeStarReview,Provence-Alpes-Côte d'Azur,France,EMEA,"65.273.511,00","7.330,00","11,40","6,592","39.030,36",Cannes,,1,,0,6/6/2022 13:09,christina@myachts.team,75,1,myCrew
4664414,Eps,Master,FALSE,,Community,,,LinkedIn,,FourStarReview,İstanbul,Turkey,EMEA,"84.339.067,00","8.140,00","10,60","5,373","8.536,43",İstanbul,,4,1,0.25,6/6/2022 13:39,christina@myachts.team,40,,myCrew
